repo_id,language,bytes
1251428500,C++,1073
1251707859,C#,146
1251707859,TypeScript,123
1251707859,Java,112
1251707859,JavaScript,108
1251707859,Python,101
1251707859,C++,95
1251707859,Go,77
1251707859,Rust,75
1251707859,C,71
1251707859,Kotlin,68
1251707859,PHP,65
1251707859,Dart,64
1251707859,Lua,63
1251707859,Swift,61
1251707859,Ruby,58
1237564373,Shell,7575
1226256828,Rust,3074250
1226256828,JavaScript,463752
1226256828,CSS,118343
1226256828,HTML,107129
1226256828,Python,34181
1226256828,Shell,1422
1226256828,Makefile,1123
1226256828,Standard ML,512
1232507805,Python,74704
1227927721,Python,17294150
1227927721,Jupyter Notebook,1424021
1227927721,Shell,1225443
1227927721,JavaScript,32290
1227927721,C++,29611
1227927721,HTML,14578
1227927721,Dockerfile,10348
1227927721,CSS,7270
1227927721,Jinja,5927
1227927721,C,2951
1227927721,Makefile,2288
1227927721,Batchfile,765
1227295189,TypeScript,80595
1234563028,HTML,10408
1234563028,Python,2210
1234563028,Shell,2064
1234563028,Dockerfile,701
1249703818,TypeScript,258064
1249703818,CSS,546
1249703818,JavaScript,467
1251407860,C#,351
1251407860,Python,268
1251407860,C++,204
1225609726,Python,14573
1230786104,JavaScript,83425
1230786104,Shell,12504
1245697002,JavaScript,107566
1242947514,Python,3342937
1242947514,TypeScript,2083407
1242947514,MDX,260948
1242947514,Jupyter Notebook,159455
1242947514,Shell,92160
1242947514,JavaScript,36348
1242947514,CSS,22059
1242947514,Makefile,15780
1242947514,Dockerfile,5440
1242947514,SCSS,3746
1242947514,Mako,1959
1242947514,Bru,663
1237903885,HTML,120612
1237903885,JavaScript,76554
1237903885,Shell,12899
1237903885,CSS,9424
1237903885,Dockerfile,680
1226874555,Python,7382
1234495091,Go,774561
1234495091,TypeScript,240219
1234495091,CSS,146243
1234495091,Shell,37020
1234495091,Python,34419
1234495091,Dockerfile,1600
1234495091,HTML,1459
1230222350,Cuda,739517
1230222350,C++,248591
1230222350,Python,152674
1230222350,Shell,45164
1230222350,Makefile,4340
1230222350,C,616
1229457915,Swift,94840
1229457915,Objective-C++,35408
1229457915,C,1095
1247923238,C++,55220892
1247923238,C,31342484
1247923238,GLSL,5183753
1247923238,HTML,2432266
1247923238,JavaScript,674366
1247923238,Python,574994
1247923238,Makefile,256108
1247923238,CMake,210373
1247923238,Shell,205750
1247923238,Less,200665
1247923238,HLSL,142200
1247923238,CSS,112000
1247923238,Objective-C++,107088
1247923238,Assembly,88759
1247923238,C#,62444
1247923238,Rust,59242
1247923238,Objective-C,52894
1247923238,Lua,42273
1247923238,Roff,41438
1247923238,Pawn,16295
1247923238,Awk,15281
1247923238,Meson,14213
1247923238,Starlark,10759
1247923238,Brainfuck,8310
1247923238,Batchfile,4237
1247923238,Swift,4007
1247923238,Kotlin,1513
1247923238,Dockerfile,1074
1247923238,Cuda,905
1247923238,GDB,555
1241219539,Rust,5164437
1241219539,Shell,12336
1241219539,Python,10584
1241219539,Ruby,2887
1236243908,Python,1038386
1234743581,Python,62120
1234743581,Batchfile,4250
1234743581,Shell,3578
1245476031,Go,3725182
1245476031,TypeScript,3097814
1245476031,CSS,48921
1245476031,Python,14294
1245476031,JavaScript,4839
1245476031,Dockerfile,4301
1245476031,Makefile,1249
1230402021,Rust,768257
1230402021,QML,583960
1230402021,Nix,17929
1230402021,GLSL,9501
1230402021,C++,6539
1230402021,JavaScript,2556
1230402021,Shell,1546
1230153502,Python,18310
1230153502,Shell,11729
1238540491,Python,3105778
1238540491,C++,90677
1238540491,Cuda,46344
1238540491,Shell,44703
1243665795,JavaScript,33832
1243665795,CSS,21510
1243665795,Shell,7669
1226007284,TypeScript,546667
1226007284,CSS,74634
1226007284,JavaScript,5332
1239523067,Python,158151
1239523067,Shell,6812
1248992033,HTML,715896
1248992033,JavaScript,83178
1248992033,CSS,30640
1248992033,Python,4448
1241263123,Python,441318
1241263123,Shell,13149
1241263123,Makefile,486
1228444255,GDScript,1005278
1228444255,Python,359724
1250283885,TypeScript,17554639
1250283885,Rust,1940166
1250283885,Python,1498191
1250283885,JavaScript,116955
1250283885,CSS,45821
1250283885,Shell,14899
1250283885,Dockerfile,13541
1250283885,PowerShell,9707
1250283885,HTML,8204
1253354483,Python,288736
1228342438,Python,56393
1240701554,JavaScript,223650
1240701554,CSS,26567
1239115006,TypeScript,50699
1230048805,Python,1406005
1230048805,Shell,5966
1230048805,Makefile,298
1230048805,TeX,271
1233079161,TypeScript,263737
1233079161,CSS,108155
1233079161,HTML,23316
1228117001,Python,646207
1228117001,JavaScript,79704
1228117001,Max,9147
1241987162,Go,492408
1241987162,TypeScript,61346
1241987162,JavaScript,27987
1241987162,HTML,920
1241232409,TypeScript,110167
1241232409,CSS,5953
1241232409,HTML,315
1232868008,Python,662934
1232868008,Shell,68936
1235577194,Python,38275
1253656643,C#,21165
1228998193,C++,1291
1253667120,TypeScript,8662
1239264029,TypeScript,796288
1239264029,CSS,27338
1239264029,JavaScript,25341
1239264029,HTML,2944
1239264029,Dockerfile,2757
1225277249,Python,4456928
1225277249,TypeScript,2428871
1225277249,Rust,80105
1225277249,CSS,26950
1225277249,Shell,25771
1225277249,Makefile,8157
1225277249,HTML,2438
1225277249,JavaScript,2015
1225277249,Mako,720
1228218068,Swift,243693
1228218068,Shell,4047
1243389721,Python,69505
1240495324,Rust,2845763
1240495324,Shell,5931
1240495324,Ruby,2942
1235980238,JavaScript,34028
1235980238,Shell,2194
1231073746,TypeScript,163013
1231073746,Solidity,34779
1231073746,JavaScript,17670
1231073746,HTML,1581
1231073746,CSS,1054
1250235788,Python,78541609
1250235788,MDX,419795
1250235788,Cuda,204026
1250235788,Dockerfile,43921
1250235788,Shell,24982
1250235788,C++,19093
1250235788,C,7703
1250235788,Makefile,5259
1250235788,Cython,3635
1250235788,Jsonnet,937
1241185049,Python,862054
1241185049,Shell,783
1227675245,JavaScript,20901
1227675245,CSS,6206
1227675245,Python,6148
1245733063,Python,437990
1245733063,Shell,1643
1253679543,C#,21165
1240642816,Shell,28754
1240642816,Dockerfile,1195
1230077994,Python,2366988
1230077994,Nix,699
1234886021,Python,353817
1234886021,Shell,72609
1233249417,Python,516424
1233249417,Shell,1846
1233249417,Dockerfile,1791
1241460042,TypeScript,118185
1241460042,JavaScript,236
1248482197,Python,348168
1232207193,Python,78547
1232207193,JavaScript,30229
1232207193,HTML,3279
1232207193,Shell,511
1225941199,Python,437210
1225941199,HTML,140365
1225941199,PowerShell,8973
1225941199,Batchfile,261
1229246771,C++,692005
1229246771,PowerShell,49195
1229246771,CMake,14015
1229246771,Python,12389
1229246771,Batchfile,3284
1229246771,YARA,707
1244675210,C#,21165
1230132368,TypeScript,27137
1230132368,CSS,7324
1230132368,JavaScript,446
1231129098,Python,32529720
1231129098,C,4338033
1231129098,C++,772878
1231129098,Rust,419721
1231129098,Java,15918
1231129098,C#,14717
1231129098,Perl,12442
1231129098,D,10569
1231129098,JavaScript,10497
1231129098,Go,10074
1231129098,Shell,7212
1226750800,C++,73675
1226750800,QML,11775
1226750800,CMake,3750
1227184850,TypeScript,209755
1227184850,JavaScript,79
1227184850,CSS,23
1242164545,C#,639760
1242164545,ShaderLab,3443
1241735931,HTML,1402
1242502853,JavaScript,182175
1242502853,HTML,63260
1242502853,Batchfile,141
1242502853,Shell,95
1240298954,TypeScript,89957
1234640578,Rust,328223
1234640578,Python,296310
1234640578,TypeScript,187442
1234640578,JavaScript,86290
1234640578,CSS,31994
1234640578,HTML,21876
1234640578,Makefile,866
1236154506,JavaScript,165140
1236154506,CSS,46687
1236154506,HTML,33633
1233537327,Python,104095
1241348291,C,45656
1241348291,Shell,18644
1241348291,Python,12528
1239112367,JavaScript,119914
1238052114,JavaScript,11821
1238052114,Shell,569
1238052114,Batchfile,534
1247864171,Python,978282
1247864171,Shell,14926
1234816868,C++,737429
1234816868,CMake,2180
1248789121,C++,12117
1246883374,TypeScript,8662
1230281214,PowerShell,64163
1230281214,Shell,54548
1230281214,Python,49764
1230281214,Jupyter Notebook,14230
1231611426,C,1795399
1231611426,Python,62599
1231611426,Assembly,12084
1231611426,Shell,4834
1231611426,Dockerfile,1386
1231611426,Makefile,615
1240111587,TypeScript,1872154
1240111587,Rust,1391101
1240111587,CSS,315267
1240111587,Python,281634
1240111587,HTML,31157
1240111587,PLpgSQL,21021
1240111587,JavaScript,18085
1240111587,Go,5428
1240111587,Shell,4442
1240111587,Makefile,3942
1248414534,Rust,1565249
1246418196,Java,1678284
1246418196,JavaScript,208694
1246418196,HTML,13283
1246418196,Shell,12079
1246418196,CSS,11265
1246418196,Python,9407
1246418196,Batchfile,209
1242298712,HTML,21655
1242298712,JavaScript,7995
1228405179,HTML,433293
1228405179,CSS,100859
1228405179,Python,45418
1228405179,JavaScript,39081
1228405179,TypeScript,3877
1227377102,Shell,23777
1233729011,Python,283085
1233729011,TypeScript,152347
1233729011,CSS,11978
1233729011,JavaScript,1163
1233729011,HTML,1128
1233729011,Dockerfile,687
1228880861,Python,1089751
1228880861,Shell,12760
1228880861,Batchfile,11800
1234947296,Python,1664834
1234947296,HTML,204430
1234947296,Shell,7359
1234947296,PowerShell,1521
1231607252,HTML,30582
1231607252,Python,26462
1227497140,Python,219002
1227497140,TypeScript,171209
1227497140,PowerShell,2194
1227497140,Shell,2165
1227497140,CSS,1579
1227497140,JavaScript,1217
1228493290,Shell,16627
1228982152,TypeScript,79360
1239681676,TypeScript,206688
1239681676,JavaScript,3710
1229218228,TypeScript,266140
1229218228,Shell,7703
1229218228,JavaScript,5882
1229218228,HTML,1326
1229218228,CSS,582
1241362619,TypeScript,2535031
1241362619,Go,644437
1241362619,SCSS,416845
1241362619,JavaScript,6840
1241362619,HTML,3037
1241362619,Shell,1944
1241362619,CSS,1674
1232750479,TypeScript,2228524
1232750479,JavaScript,384867
1232750479,Python,8647
1231464982,Swift,126288
1231464982,Ruby,9739
1231464982,Shell,832
1228931313,Python,33456
1241605321,JavaScript,2805836
1241605321,PowerShell,113300
1241605321,HTML,103905
1241605321,Shell,85556
1241605321,CSS,4198
1241605321,Python,1745
1246869984,C#,21165
1232550277,Svelte,414817
1232550277,TypeScript,406968
1232550277,CSS,12613
1232550277,JavaScript,8648
1232550277,HTML,902
1232550277,Dockerfile,897
1241473098,TeX,63072
1241473098,Shell,31988
1241473098,Python,11395
1241473098,JavaScript,11220
1241473098,Makefile,5737
1228293041,Python,93449
1228293041,Makefile,276
1228366354,TypeScript,728603
1228366354,Python,197012
1228366354,CSS,7837
1228366354,JavaScript,559
1225536774,C,246797
1225536774,Go,7837
1225536774,Makefile,5410
1225536774,Dockerfile,262
1225626176,TypeScript,607414
1225626176,JavaScript,62207
1225626176,Batchfile,10337
1225626176,HTML,1367
1225626176,CSS,389
1230365005,JavaScript,700472
1230365005,Vue,469334
1230365005,HTML,112384
1230365005,SCSS,21797
1230365005,CSS,12027
1230365005,TypeScript,10675
1227754484,Python,271153
1227754484,JavaScript,15300
1227754484,PowerShell,3038
1227754484,Shell,1576
1242538068,C#,61336
1230797184,Python,62918
1232036878,JavaScript,32892
1232036878,CSS,20841
1232036878,HTML,3905
1245318831,Java,1658008
1245318831,C++,89968
1245318831,HTML,27537
1245318831,CMake,5802
1245318831,C,80
1243830052,Java,1833553
1243830052,WebAssembly,94843
1243830052,Shell,10480
1243830052,Rust,5820
1243830052,Dockerfile,3019
1243830052,JavaScript,1560
1243830052,Kotlin,1304
1243830052,C,1083
1243830052,Swift,989
1243830052,Go,259
1243830052,C#,58
1240364388,Python,3462374
1240364388,HTML,101688
1240364388,Shell,2326
1241183189,Swift,212829
1241183189,Shell,6230
1246899645,TypeScript,8662
1227591276,Python,20179
1227591276,Cuda,20139
1227591276,C,18802
1227591276,Shell,3024
1227591276,Makefile,813
1233550493,Go,11371869
1233550493,Shell,285575
1233550493,Makefile,25524
1233550493,Python,17713
1233550493,PowerShell,2600
1233550493,Dockerfile,668
1233550493,Batchfile,26
1236565399,TypeScript,391544
1236565399,JavaScript,37290
1236565399,CSS,4532
1236565399,Astro,1861
1236565399,HTML,693
1236565399,Dockerfile,625
1235254657,Python,28249
1250772522,Shell,972
1225948207,Python,1606011
1225948207,Shell,8186
1230533510,Rust,9243288
1230533510,C++,1483073
1230533510,C,1292884
1230533510,TypeScript,384247
1230533510,Go,29701
1230533510,Python,20019
1230533510,Shell,17649
1230533510,Dockerfile,8471
1230533510,CSS,7781
1230533510,Makefile,4217
1230533510,JavaScript,559
1242859073,Shell,61934
1232414163,Python,86433
1232414163,Shell,48365
1232414163,TypeScript,16893
1232414163,JavaScript,2368
1232414163,Dockerfile,292
1241933969,HTML,13687
1244270669,Jupyter Notebook,2767483
1244270669,Python,1458211
1244270669,Shell,44585
1230609956,C++,1558
1236276147,Python,108850
1246280805,Python,302714
1246280805,Shell,2196
1252440913,MDX,398318
1252440913,Python,367312
1252440913,TypeScript,162483
1252440913,HTML,19536
1252440913,CSS,17068
1252440913,Dockerfile,879
1252440913,JavaScript,601
1241441590,Python,512082
1241441590,HTML,247424
1241441590,Shell,4368
1241798106,HTML,69903
1241798106,Shell,18879
1235755086,Kotlin,4774032
1235755086,Java,1466883
1235755086,CSS,278931
1235755086,Shell,51000
1235755086,Batchfile,24492
1235755086,HTML,19150
1235755086,SCSS,7939
1235755086,PowerShell,6486
1235755086,Swift,5198
1235755086,FreeMarker,85
1232763235,Python,743996
1232763235,Shell,3070
1226595203,Go,90288
1226595203,JavaScript,13010
1226595203,Dockerfile,172
1244664769,Java,4616147
1244664769,GLSL,8441
1244664769,Shell,3919
1242620513,Python,1743803
1242620513,JavaScript,38042
1242620513,PowerShell,1590
1242620513,Shell,1075
1242620513,Dockerfile,457
1239482897,Python,357677
1239482897,TypeScript,263959
1239482897,CSS,64059
1239482897,HTML,16116
1239482897,JavaScript,591
1225619975,Python,76951
1238996909,Python,3887133
1238996909,Jupyter Notebook,1212391
1238996909,C,568481
1238996909,Shell,137718
1238996909,PDDL,75769
1238996909,Yacc,38288
1238996909,HTML,22544
1238996909,Lex,5270
1238996909,CSS,3514
1238996909,Makefile,1465
1238956754,Rust,211294
1238956754,Shell,3478
1238956754,JavaScript,2179
1227019873,TypeScript,1107283
1227019873,JavaScript,157454
1227019873,CSS,150394
1227019873,Python,142321
1227019873,HTML,7615
1243151221,TypeScript,802535
1243151221,CSS,333251
1243151221,Go,220821
1243151221,JavaScript,136147
1243151221,Kotlin,40085
1243151221,NSIS,13156
1243151221,Shell,8501
1243151221,HTML,1174
1229107163,Python,9230
1233021136,Python,751917
1233021136,Verilog,34999
1233021136,Tcl,16335
1233021136,Go Template,3347
1233021136,Smarty,1018
1246341681,JavaScript,472940
1236313121,Python,341024
1236313121,Shell,22604
1226468870,C++,1746856
1226468870,C,24447
1252859272,Rust,273722
1252859272,Shell,4848
1252859272,Ruby,1357
1233045465,Python,28201
1239928176,TypeScript,471165
1239928176,JavaScript,115822
1239928176,HTML,57245
1239928176,CSS,8132
1235098228,C++,59161
1235098228,Inno Setup,2445
1235098228,CMake,1846
1235098228,C,66
1245355924,Rust,1266105
1245355924,TypeScript,755093
1245355924,CSS,137929
1245355924,Python,20114
1245355924,Shell,9854
1245355924,Batchfile,648
1245355924,PowerShell,498
1245355924,HTML,379
1227691444,Python,2930356
1227691444,TypeScript,184559
1227691444,Shell,57727
1227691444,PLpgSQL,4098
1227691444,HTML,922
1232262005,JavaScript,203371
1235313065,Python,1205341
1235313065,TypeScript,333212
1235313065,CSS,69663
1235313065,Makefile,3924
1235313065,JavaScript,2736
1235313065,Dockerfile,2605
1235313065,HTML,306
1240053393,Go,78459
1240053393,JavaScript,11646
1240053393,HTML,7511
1240053393,CSS,6072
1240053393,Dockerfile,516
1240053393,Shell,440
1240339384,HTML,451625
1240339384,Python,19440
1229268651,TypeScript,1433655
1229268651,JavaScript,104489
1229268651,Shell,36016
1233646374,Python,137971
1233646374,C,14301
1233646374,Batchfile,1923
1236570104,Python,32076
1234262086,Python,442793
1234262086,Shell,3641
1225091943,Swift,162370
1227770819,TypeScript,400748
1227770819,HTML,33186
1227770819,JavaScript,23278
1233398203,HTML,661510
1233398203,Go,638060
1233398203,CSS,24998
1233398203,JavaScript,5711
1233398203,Makefile,2072
1233398203,Dockerfile,278
1244155788,TypeScript,15000300
1244155788,JavaScript,4388181
1244155788,Go,677667
1244155788,CSS,135381
1244155788,Python,115296
1244155788,Shell,18708
1244155788,HTML,10137
1244155788,Dockerfile,4521
1244155788,WGSL,1121
1234829540,HTML,47276
1234829540,Go,44516
1234829540,JavaScript,2979
1228563482,Go,1341865
1228563482,TypeScript,527093
1228563482,CSS,16512
1228563482,PLpgSQL,12354
1228563482,HTML,8354
1228563482,Makefile,4749
1228563482,Dockerfile,3123
1228563482,JavaScript,1683
1234464255,C++,1229202
1234464255,Python,502674
1234464255,QML,40393
1234464255,CMake,14980
1234464255,Shell,1686
1236103434,TypeScript,1994590
1236103434,Swift,1971402
1236103434,JavaScript,561477
1236103434,Kotlin,310480
1236103434,Shell,51829
1236103434,HTML,18113
1236103434,CSS,16534
1236103434,Python,11232
1236103434,Rust,8664
1236103434,Ruby,3023
1246255325,Python,1768758
1246255325,TypeScript,1226914
1246255325,CSS,230224
1246255325,JavaScript,57102
1246255325,Solidity,10215
1246255325,PLpgSQL,5639
1246255325,Shell,5299
1246255325,HTML,4916
1246255325,Dockerfile,639
1246255325,PowerShell,327
1246854841,TypeScript,8662
1234260709,Python,224866
1234260709,HTML,16167
1234260709,CSS,13545
1234260709,Shell,13429
1234260709,JavaScript,9197
1234260709,PowerShell,164
1227195038,TypeScript,215825
1227195038,Rust,183400
1227195038,CSS,69353
1227195038,PowerShell,6056
1227195038,JavaScript,2345
1227195038,HTML,294
1232425850,JavaScript,346856
1232425850,Python,7611
1232425850,Shell,2581
1233959269,Rust,113751
1237573710,Lean,1760304
1237885983,JavaScript,40266
1237885983,Shell,411
1234248168,C,390571
1234248168,Python,47539
1234248168,C++,46045
1234248168,Shell,37559
1234248168,Assembly,25303
1234248168,Makefile,4012
1234248168,TeX,2835
1238942562,JavaScript,1060
1225538151,TypeScript,110193
1225538151,CSS,43753
1225538151,JavaScript,1975
1225538151,HTML,370
1232769331,TypeScript,44104
1232769331,Shell,9007
1249785700,Python,5864
1234192163,TypeScript,60280
1234192163,Shell,5455
1225780897,Go,54622
1225780897,Shell,10838
1225780897,PowerShell,10222
1232011320,Go,1137815
1232011320,TypeScript,396945
1232011320,Vue,373233
1232011320,SCSS,114214
1232011320,JavaScript,31730
1232011320,Python,10403
1232011320,Shell,6131
1232011320,Dockerfile,4047
1232011320,Makefile,2350
1232011320,HTML,941
1228857499,Dart,678134
1228857499,C++,32062
1228857499,CMake,19897
1228857499,Shell,16516
1228857499,Python,15002
1228857499,JavaScript,10783
1228857499,Swift,4083
1228857499,C,1488
1228857499,Ruby,1389
1244549017,TypeScript,199161
1244549017,JavaScript,2156
1244549017,Dockerfile,1044
1226415818,Python,330363
1226053849,C,109051
1226053849,HTML,76892
1226053849,JavaScript,27531
1226053849,CSS,14786
1226053849,Makefile,7874
1226053849,Shell,6942
1226053849,Python,672
1246711970,TypeScript,90129
1246711970,JavaScript,50821
1246711970,Dockerfile,885
1227157109,JavaScript,3784
1228153091,Kotlin,4550502
1228153091,Rust,64809
1228153091,C,17701
1228153091,HTML,16897
1228153091,Shell,13210
1228153091,AIDL,12518
1228153091,TypeScript,11729
1228153091,Java,11389
1228153091,Python,2890
1228153091,JavaScript,294
1234650611,HTML,42367
1234650611,Python,16875
1232776063,Python,4141035
1232776063,Shell,304886
1232776063,Jinja,5927
1235863714,JavaScript,234074
1235863714,HTML,102699
1235863714,CSS,19741
1246109683,JavaScript,386
1235933862,Go,165199
1235933862,Kotlin,68428
1235933862,Shell,37586
1235933862,TypeScript,35845
1235933862,Swift,27885
1235933862,CSS,9168
1235933862,JavaScript,8427
1235933862,HTML,5049
1237521047,TypeScript,2033130
1237521047,JavaScript,63735
1237521047,Shell,21632
1237521047,PowerShell,9379
1229168963,TypeScript,43515
1247242073,Python,91203
1246595519,Python,323563
1246595519,Batchfile,891
1232536489,Python,1089559
1232536489,Cuda,313094
1232536489,C++,42345
1232536489,Shell,15921
1232536489,Makefile,8297
1232536489,Batchfile,7253
1232536489,C,3898
1232536489,HTML,3014
1232536489,TeX,806
1233037001,Python,451228
1233037001,HTML,28271
1233037001,CSS,18004
1233037001,JavaScript,17595
1233037001,Dockerfile,1753
1251186602,Python,725317
1251186602,Shell,12979
1228170856,Python,279125
1228170856,TypeScript,84997
1228170856,CSS,3324
1228170856,HTML,792
1228170856,Dockerfile,770
1228170856,JavaScript,591
1228622177,Shell,52654
1233906435,TypeScript,29474
1233906435,JavaScript,1141
1233906435,Shell,775
1238426733,C++,182983
1226549459,TypeScript,99096
1226549459,Shell,1706
1247294654,C++,1781497
1247294654,Batchfile,17752
1247294654,Python,5869
1231961643,Python,471704
1244564263,TypeScript,2053029
1244564263,CSS,104506
1244564263,JavaScript,33394
1244564263,HTML,33070
1238014325,Go,57130
1239244570,Python,872675
1239244570,TypeScript,29739
1239244570,JavaScript,22576
1251356527,JavaScript,120057
1251356527,CSS,13119
1251356527,HTML,326
1225462729,Python,1827910
1225462729,HTML,821012
1225462729,PowerShell,8033
1225462729,JavaScript,6294
1225462729,Shell,5021
1225462729,CSS,727
1235093115,PLpgSQL,1635421
1235093115,C,978775
1235093115,Python,470696
1235093115,Shell,5886
1235093115,CMake,3275
1235093115,Makefile,2810
1235093115,Dockerfile,1277
1245977213,Python,26267
1245977213,Shell,18009
1245977213,PowerShell,13130
1230175709,Python,14639
1231881320,Rust,364228
1231881320,Shell,12185
1231881320,Makefile,9014
1231881320,Fluent,7952
1231881320,Swift,7275
1231881320,CSS,3701
1238100572,TypeScript,932126
1238100572,JavaScript,272656
1226654232,Python,80838
1232777383,HTML,18262
1232777383,Python,1929
1225527289,Python,25223
1225527289,PowerShell,8238
1248769131,C#,635517
1248769131,Lua,178031
1248769131,HTML,40737
1248769131,Vue,27794
1248769131,PowerShell,21498
1248769131,Inno Setup,12088
1248769131,CSS,9685
1248769131,Batchfile,9233
1248769131,TypeScript,5643
1229563695,Lua,1520770
1248421750,JavaScript,214637
1248421750,CSS,35665
1248421750,Python,22814
1248421750,HTML,3025
1248421750,Dockerfile,1643
1248421750,Shell,844
1241855419,Rust,310541
1241855419,RenderScript,1
1247122441,Shell,11698
1239423873,Python,231156
